,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,PowerConsumption
37888,22.61,60.29,4.923,0.08,26818.40708
37889,22.61,59.92,4.924,0.066,26863.00885
37890,22.5,59.55,4.918,0.066,26977.69912
37891,22.29,58.55,4.922,0.077,26786.54867
37892,21.82,55.95,4.922,0.091,26805.66372
37893,21.58,52.68,4.918,0.08,26652.74336
37894,21.8,52.95,4.924,0.084,26805.66372
37895,21.75,53.45,4.919,0.08,26901.23894
37896,21.47,53.78,4.925,0.077,27009.55752
37897,21.11,54.95,4.92,0.084,26920.35398
37898,20.69,59.35,4.917,0.077,26780.17699
37899,20.58,61.49,4.919,0.058,27079.64602
37900,20.41,60.99,4.917,0.088,27920.70796
37901,20.52,62.65,4.919,0.073,27755.04425
37902,20.53,64.39,4.925,0.069,27232.56637
37903,20.66,64.15,4.921,0.077,27340.88496
37904,20.54,64.65,4.915,0.037,27168.84956
37905,20.34,66.42,4.916,0.044,26340.53097
37906,20.1,67.92,4.917,0.058,25295.57522
37907,20.01,68.32,4.914,0.062,25231.85841
37908,19.95,68.36,4.918,0.08,25741.59292
37909,20.02,67.79,4.915,0.066,25684.24779
37910,20.06,68.02,4.918,0.062,25607.78761
37911,20.15,67.32,4.917,0.051,25658.76106
37912,20.07,67.56,4.916,0.106,24983.36283
37913,19.63,68.92,4.916,0.709,24766.72566
37914,19.33,69.02,4.918,2.936,23224.77876
37915,19.41,66.66,4.917,8.87,23511.50442
37916,19.49,67.06,4.916,24.97,23881.06195
37917,19.49,66.72,4.915,46.72,24142.30088
37918,19.57,65.89,4.919,72.0,24658.40708
37919,19.73,65.62,4.919,100.0,25123.53982
37920,20.08,65.72,4.915,129.7,25512.21239
37921,20.37,64.32,4.916,160.5,26130.26549
37922,20.78,62.45,4.918,193.8,26831.15044
37923,21.11,59.92,4.919,225.0,27124.24779
37924,21.16,56.72,4.92,261.7,27417.34513
37925,21.53,53.22,4.921,295.7,27907.9646
37926,21.92,50.95,4.925,325.3,28264.77876
37927,22.44,49.82,4.926,354.2,28921.06195
37928,22.92,50.02,4.923,386.9,29583.71681
37929,23.63,50.68,4.923,420.3,30163.53982
37930,24.25,53.15,4.924,446.9,30730.61947
37931,25.08,52.55,4.92,470.5,31042.83186
37932,25.87,50.62,4.919,494.8,31450.61947
37933,26.52,47.72,4.921,518.8,31756.46018
37934,27.47,44.95,4.927,546.6,32546.54867
37935,28.52,38.81,4.925,572.3,32839.64602
37936,29.03,37.45,4.925,594.5,32954.33628
37937,29.53,35.58,4.923,616.6,33196.46018
37938,29.93,33.98,4.921,636.7,33464.0708
37939,30.55,32.54,4.925,650.9,33323.89381
37940,30.95,29.61,4.924,660.8,33413.09735
37941,31.32,28.44,4.92,688.0,33572.38938
37942,31.6,28.04,4.922,702.0,33776.28319
37943,31.92,27.74,4.928,712.0,34171.32743
37944,32.05,26.98,4.925,719.0,34177.69912
37945,32.28,26.21,4.922,722.0,34610.97345
37946,32.44,25.81,4.928,732.0,36089.20354
37947,32.8,25.54,4.926,735.0,36764.60177
37948,32.6,26.01,4.923,743.0,36426.90265
37949,32.75,26.38,4.93,750.0,36802.83186
37950,32.81,26.64,4.924,755.0,37051.32743
37951,32.91,26.54,4.922,734.0,37006.72566
37952,32.95,26.81,4.927,721.0,36974.86726
37953,32.94,25.88,4.924,722.0,36847.43363
37954,32.97,25.64,4.92,727.0,36853.80531
37955,32.95,26.61,4.925,724.0,36586.19469
37956,32.79,26.68,4.917,718.0,36388.67257
37957,32.82,26.61,4.927,711.0,36293.09735
37958,32.8,26.24,4.921,702.0,36496.99115
37959,32.69,26.51,4.921,668.4,36592.56637
37960,32.53,26.74,4.921,654.6,36541.59292
37961,32.56,26.68,4.928,651.3,36516.10619
37962,32.53,26.74,4.93,642.1,36248.49558
37963,32.69,26.51,4.921,624.9,36229.38053
37964,32.49,26.71,4.924,604.3,36293.09735
37965,32.36,26.81,4.925,577.8,36146.54867
37966,32.32,27.11,4.924,553.6,36038.23009
37967,32.23,26.98,4.923,530.0,35904.42478
37968,32.25,27.04,4.93,501.9,35821.59292
37969,32.23,27.11,4.919,471.2,35732.38938
37970,32.02,27.38,4.924,441.1,35796.10619
37971,32.05,27.38,4.923,416.2,36133.80531
37972,31.94,27.31,4.924,389.6,35681.41593
37973,31.83,27.24,4.923,359.6,35566.72566
37974,31.81,27.28,4.929,327.0,35439.29204
37975,31.56,27.64,4.927,294.3,35171.68142
37976,31.55,27.84,4.919,264.1,35522.12389
37977,31.39,27.81,4.927,227.0,35904.42478
37978,31.21,28.44,4.92,192.6,36324.95575
37979,31.12,28.48,4.918,162.7,37127.78761
37980,31.09,29.11,4.925,140.5,38160.0
37981,30.94,29.54,4.923,94.0,39383.36283
37982,30.67,29.88,4.923,99.4,41422.30088
37983,30.48,30.11,4.924,62.36,44391.50442
37984,30.19,30.48,4.927,45.63,46156.46018
37985,29.88,30.58,4.93,23.9,46564.24779
37986,29.58,31.21,4.925,10.09,46793.62832
37987,29.32,31.61,4.925,5.615,47335.22124
37988,29.09,31.18,4.927,1.689,47424.42478
37989,28.91,31.08,4.923,0.322,47386.19469
37990,28.68,31.84,4.923,0.121,47188.67257
37991,28.3,32.88,4.924,0.091,47086.72566
37992,27.99,33.88,4.919,0.088,47182.30088
37993,27.7,34.81,4.926,0.102,46965.66372
37994,27.51,35.55,4.926,0.091,46806.37168
37995,27.21,35.58,4.925,0.088,46264.77876
37996,27.0,35.81,4.926,0.08,45990.79646
37997,26.79,36.01,4.926,0.113,45761.41593
37998,26.63,36.18,4.92,0.106,45315.39823
37999,26.57,36.05,4.921,0.073,44640.0
38000,26.28,36.35,4.921,0.066,44136.63717
38001,26.11,36.78,4.924,0.077,43626.90265
38002,26.29,35.91,4.921,0.102,42957.87611
38003,26.45,34.84,4.925,0.102,42639.29204
38004,25.91,36.95,4.918,0.095,41638.93805
38005,25.65,37.75,4.922,0.095,40887.07965
38006,25.46,38.05,4.93,0.084,39969.55752
38007,25.41,37.75,4.922,0.099,38892.74336
38008,25.28,38.08,4.926,0.055,38357.52212
38009,25.27,37.38,4.92,0.099,37561.06195
38010,25.11,38.31,4.919,0.084,36496.99115
38011,24.92,38.81,4.924,0.11,35745.13274
38012,24.95,38.05,4.932,0.091,34916.81416
38013,24.68,38.11,4.92,0.08,34158.58407
38014,24.66,37.68,4.924,0.099,33304.77876
38015,24.67,37.18,4.92,0.073,32495.57522
38016,24.62,38.25,4.92,0.062,31769.20354
38017,24.48,38.78,4.922,0.088,31157.52212
38018,24.32,38.58,4.923,0.088,30736.99115
38019,24.3,38.18,4.923,0.091,30316.46018
38020,24.44,37.81,4.921,0.077,29946.90265
38021,24.8,35.95,4.923,0.088,29367.07965
38022,24.59,37.55,4.922,0.095,28876.46018
38023,24.56,37.25,4.925,0.084,28634.33628
38024,24.45,37.81,4.922,0.08,28347.61062
38025,24.22,38.05,4.919,0.11,28213.80531
38026,24.17,38.01,4.919,0.091,27850.61947
38027,24.12,38.21,4.922,0.102,27442.83186
38028,24.04,38.45,4.92,0.124,27461.9469
38029,23.94,38.58,4.926,0.117,27430.0885
38030,23.95,38.95,4.921,0.091,27347.25664
38031,23.82,39.95,4.924,0.102,27417.34513
38032,23.3,41.98,4.919,0.077,27194.33628
38033,22.91,42.41,4.918,0.088,26996.81416
38034,22.88,42.08,4.915,0.084,27124.24779
38035,22.73,42.65,4.916,0.073,27054.15929
38036,22.42,43.15,4.918,0.102,27092.38938
38037,22.32,43.71,4.917,0.062,27092.38938
38038,22.28,43.98,4.922,0.099,26786.54867
38039,22.43,43.71,4.918,0.088,26678.23009
38040,22.2,43.65,4.922,0.091,26589.02655
38041,21.77,44.95,4.928,0.091,26710.0885
38042,21.56,45.55,4.921,0.088,26780.17699
38043,21.63,45.68,4.92,0.091,26550.79646
38044,21.71,45.48,4.921,0.095,27035.04425
38045,21.77,45.32,4.922,0.106,26818.40708
38046,21.72,45.18,4.927,0.088,26697.34513
38047,21.7,45.75,4.92,0.095,26792.92035
38048,21.7,45.72,4.92,0.08,26640.0
38049,21.87,45.98,4.924,0.091,25556.81416
38050,21.97,46.05,4.924,0.106,24180.53097
38051,21.96,46.18,4.92,0.088,23638.93805
38052,21.79,46.52,4.919,0.088,23294.86726
38053,21.85,46.82,4.919,0.106,22740.53097
38054,21.91,46.88,4.922,0.088,22644.95575
38055,21.73,47.48,4.92,0.106,22632.21239
38056,21.63,47.45,4.919,0.095,23090.97345
38057,21.64,47.52,4.924,0.453,23326.72566
38058,21.97,47.02,4.926,2.87,23543.36283
38059,22.06,46.08,4.919,4.383,23702.65487
38060,21.76,46.75,4.926,10.42,24033.9823
38061,21.71,46.52,4.92,24.42,24186.90265
38062,21.85,46.22,4.916,43.06,24664.77876
38063,22.09,45.18,4.926,54.05,25168.14159
38064,22.35,44.48,4.918,78.9,25735.22124
38065,22.77,43.05,4.919,105.7,27047.78761
38066,23.11,42.75,4.922,148.4,27500.17699
38067,23.62,41.38,4.93,149.2,28226.54867
38068,23.85,39.91,4.918,140.0,29023.00885
38069,23.89,40.68,4.923,236.3,29341.59292
38070,24.22,40.45,4.919,354.3,29908.67257
38071,24.62,40.38,4.926,393.4,30902.65487
38072,25.03,40.08,4.92,388.0,31616.28319
38073,25.44,39.15,4.916,428.8,32304.42478
38074,25.82,38.65,4.921,471.6,32744.0708
38075,26.26,37.65,4.922,496.9,33215.57522
38076,26.78,36.05,4.924,531.9,33782.65487
38077,27.0,35.15,4.922,541.3,33859.11504
38078,26.95,38.05,4.925,582.9,34203.18584
38079,27.35,37.48,4.925,602.1,34649.20354
38080,27.6,37.21,4.923,638.6,35260.88496
38081,28.17,36.85,4.921,679.3,35343.71681
38082,28.43,35.41,4.924,662.7,35490.26549
38083,28.64,33.64,4.921,603.2,35681.41593
38084,28.55,33.74,4.931,680.1,35815.22124
38085,28.33,34.04,4.92,476.1,36006.37168
38086,28.39,34.21,4.918,756.0,35980.88496
38087,28.82,33.74,4.925,778.0,35534.86726
38088,29.07,34.11,4.923,782.0,35394.69027
38089,29.56,33.14,4.923,789.0,35330.97345
38090,29.91,29.41,4.923,798.0,35267.25664
38091,30.25,26.08,4.917,804.0,34763.89381
38092,30.46,24.64,4.92,806.0,34311.50442
38093,30.74,23.01,4.922,793.0,34235.04425
38094,30.63,27.64,4.924,434.4,34649.20354
38095,30.03,29.04,4.924,281.5,35069.73451
38096,30.17,29.88,4.923,210.6,34974.15929
38097,30.08,29.04,4.923,154.0,34948.67257
38098,30.12,24.27,4.922,235.4,34655.57522
38099,30.89,21.94,4.927,745.0,34502.65487
38100,31.14,20.57,4.922,729.0,34725.66372
38101,31.37,18.47,4.921,718.0,34923.18584
38102,31.3,17.31,4.926,716.0,35063.36283
38103,31.28,20.67,4.928,707.0,34840.35398
38104,31.17,21.44,4.921,690.2,34795.75221
38105,31.21,21.11,4.922,663.6,34458.0531
38106,31.12,20.54,4.927,641.0,34273.27434
38107,31.18,20.27,4.92,619.9,34241.41593
38108,31.2,19.24,4.925,609.9,34126.72566
38109,31.09,18.44,4.918,600.5,33910.0885
38110,31.14,17.24,4.917,590.5,34043.89381
38111,31.37,15.41,4.921,566.0,33916.46018
38112,31.54,14.0,4.925,532.5,33954.69027
38113,31.4,14.24,4.927,500.6,33954.69027
38114,31.36,13.77,4.937,486.2,33992.92035
38115,31.33,14.1,4.949,454.2,34088.49558
38116,31.06,14.8,4.934,407.7,34139.46903
38117,30.84,19.21,4.929,369.3,33661.59292
38118,30.44,20.21,4.945,347.0,33604.24779
38119,30.09,21.64,4.943,338.3,33776.28319
38120,29.76,22.61,4.965,309.8,34069.38053
38121,29.48,23.97,4.92,271.9,34668.31858
38122,29.09,24.81,4.92,234.3,35286.37168
38123,28.8,25.94,4.942,107.9,35783.36283
38124,27.96,28.31,4.965,54.07,36860.17699
38125,27.47,29.28,4.927,61.97,38599.64602
38126,27.35,30.41,4.92,75.2,40829.73451
38127,26.88,31.98,4.923,43.53,43894.51327
38128,26.44,33.64,4.922,20.02,45136.99115
38129,25.98,35.98,4.921,10.87,45391.85841
38130,25.55,37.68,4.93,5.972,45876.10619
38131,25.25,39.65,4.918,2.409,46232.92035
38132,25.04,41.91,4.932,0.691,46252.0354
38133,24.75,42.31,4.925,0.208,46143.71681
38134,24.6,42.68,4.933,0.117,46054.51327
38135,24.49,43.81,4.93,0.102,45927.07965
38136,24.36,44.91,4.917,0.099,46009.9115
38137,24.26,43.78,4.926,0.095,45888.84956
38138,24.13,44.75,4.919,0.088,45716.81416
38139,23.93,45.05,4.922,0.095,45614.86726
38140,23.82,45.12,4.923,0.091,45347.25664
38141,23.76,44.98,4.925,0.095,44716.46018
38142,23.75,44.81,4.92,0.08,44340.53097
38143,23.68,46.02,4.925,0.069,44002.83186
38144,23.63,45.92,4.926,0.106,43652.38938
38145,23.6,45.58,4.918,0.08,43123.53982
38146,23.65,44.98,4.921,0.113,42486.37168
38147,23.73,42.35,4.925,0.088,41932.0354
38148,23.75,42.08,4.921,0.058,41218.40708
38149,23.56,45.32,4.925,0.117,40377.34513
38150,23.56,43.68,4.924,0.091,39389.73451
38151,23.55,42.61,4.916,0.117,38771.68142
38152,23.52,44.11,4.921,0.091,37968.84956
38153,23.49,43.51,4.927,0.099,36745.48673
38154,23.46,43.55,4.922,0.113,35745.13274
38155,23.34,48.52,4.92,0.106,35012.38938
38156,23.05,49.15,4.924,0.084,34387.9646
38157,22.97,47.45,4.92,0.091,33725.30973
38158,22.98,50.05,4.922,0.088,33094.51327
38159,22.93,50.12,4.922,0.088,32323.53982
38160,23.02,46.92,4.917,0.095,31699.11504
38161,23.01,46.58,4.921,0.102,31132.0354
38162,23.07,44.68,4.92,0.091,30870.79646
38163,22.87,44.88,4.919,0.113,30456.63717
38164,22.84,44.21,4.923,0.102,29978.76106
38165,22.77,44.15,4.922,0.077,29462.65487
38166,22.73,43.98,4.918,0.106,29010.26549
38167,22.73,44.25,4.92,0.099,28857.34513
38168,22.78,44.28,4.923,0.113,28417.69912
38169,22.85,44.28,4.925,0.106,28105.48673
38170,22.75,45.52,4.926,0.102,28137.34513
38171,22.6,46.72,4.926,0.084,27640.35398
38172,22.35,48.62,4.918,0.073,27589.38053
38173,22.11,51.45,4.922,0.099,27149.73451
38174,21.99,52.18,4.918,0.095,27181.59292
38175,21.98,53.52,4.919,0.117,27079.64602
38176,21.88,53.88,4.917,0.11,27035.04425
38177,21.86,54.38,4.921,0.11,26933.09735
38178,21.85,54.48,4.913,0.084,26926.72566
38179,21.85,54.05,4.923,0.106,26926.72566
38180,21.92,51.78,4.917,0.11,26907.61062
38181,21.83,51.02,4.916,0.073,26856.63717
38182,21.86,52.18,4.918,0.084,26824.77876
38183,21.58,56.19,4.922,0.066,26716.46018
38184,21.25,58.99,4.919,0.088,26767.43363
38185,21.09,61.39,4.921,0.084,26939.46903
38186,21.07,62.59,4.918,0.08,26620.88496
38187,20.97,63.42,4.917,0.08,26735.57522
38188,20.98,64.02,4.918,0.099,27404.60177
38189,20.96,64.35,4.921,0.051,27219.82301
38190,20.87,64.69,4.923,0.08,26888.49558
38191,20.7,65.52,4.919,0.106,27162.47788
38192,20.66,66.16,4.916,0.084,26703.71681
38193,20.58,66.32,4.921,0.117,25951.85841
38194,20.45,66.72,4.916,0.077,24792.21239
38195,20.32,67.12,4.914,0.077,24072.21239
38196,20.22,67.66,4.917,0.062,24333.45133
38197,19.75,68.59,4.918,0.084,24550.0885
38198,19.36,69.79,4.92,0.091,24524.60177
38199,18.94,71.2,4.917,0.088,24167.78761
38200,18.4,73.0,4.919,0.11,23874.69027
38201,18.38,73.4,4.916,0.391,23957.52212
38202,18.43,73.7,4.921,1.835,24626.54867
38203,17.52,72.1,4.922,4.815,25359.29204
38204,17.42,71.5,4.923,8.8,25894.51327
38205,17.82,71.8,4.923,15.91,26385.13274
38206,18.11,71.2,4.919,37.78,26563.53982
38207,18.21,71.7,4.92,61.11,26703.71681
38208,18.34,71.3,4.919,50.7,27417.34513
38209,18.4,71.8,4.916,148.3,27895.22124
38210,18.66,72.0,4.921,179.1,27888.84956
38211,18.95,72.0,4.916,215.8,26697.34513
38212,19.35,72.3,4.92,251.0,27175.22124
38213,19.59,70.2,4.923,284.3,28309.38053
38214,19.89,67.82,4.922,314.9,28723.53982
38215,20.32,66.26,4.923,340.7,29239.64602
38216,20.79,64.35,4.924,370.0,29711.15044
38217,21.22,63.35,4.923,397.8,30125.30973
38218,21.94,61.99,4.924,427.4,31010.97345
38219,22.88,61.56,4.922,457.5,31418.76106
38220,23.31,62.65,4.916,486.4,31883.89381
38221,23.41,62.79,4.919,508.8,33209.20354
38222,23.61,62.92,4.923,534.6,34286.0177
38223,23.74,61.89,4.922,557.5,34642.83186
38224,23.81,61.49,4.918,582.0,35165.30973
38225,24.04,61.05,4.924,593.0,35859.82301
38226,24.11,60.82,4.924,615.8,36433.27434
38227,24.43,58.85,4.925,632.5,36720.0
38228,24.46,57.89,4.926,651.6,36885.66372
38229,24.81,56.85,4.925,641.7,37350.79646
38230,24.66,58.09,4.926,681.7,36974.86726
38231,24.8,58.29,4.925,702.0,37440.0
38232,24.8,58.35,4.924,686.1,37344.42478
38233,24.78,58.62,4.925,700.0,37663.00885
38234,24.88,58.79,4.926,714.0,37548.31858
38235,24.94,58.59,4.927,714.0,37204.24779
38236,25.26,57.95,4.924,720.0,37216.99115
38237,25.18,56.69,4.925,726.0,37369.9115
38238,25.39,56.55,4.923,731.0,37363.53982
38239,25.34,57.15,4.921,735.0,37146.90265
38240,25.39,57.55,4.919,727.0,37038.58407
38241,25.59,57.65,4.926,730.0,36955.75221
38242,25.38,57.89,4.922,747.0,36656.28319
38243,25.36,58.09,4.926,648.5,36471.50442
38244,25.05,59.15,4.936,293.9,36395.04425
38245,24.96,59.49,4.923,565.7,36050.97345
38246,24.81,60.19,4.933,356.8,35929.9115
38247,24.67,61.75,4.924,640.5,35719.64602
38248,24.55,62.09,4.922,661.3,35515.75221
38249,24.61,62.69,4.932,373.9,35305.48673
38250,24.5,63.35,4.93,612.1,35286.37168
38251,24.7,63.05,4.931,637.0,35209.9115
38252,24.74,62.92,4.929,583.5,35076.10619
38253,24.89,62.52,4.926,536.1,35031.50442
38254,24.63,62.99,4.93,537.8,34846.72566
38255,24.44,63.52,4.934,506.7,34642.83186
38256,24.39,64.09,4.937,480.6,34566.37168
38257,24.48,63.12,4.941,417.2,34617.34513
38258,24.51,63.45,4.952,431.8,34560.0
38259,24.46,63.15,4.937,421.0,34623.71681
38260,24.66,61.82,4.938,394.0,34540.88496
38261,24.6,62.29,4.935,359.2,34904.0708
38262,24.44,61.19,4.94,334.1,35082.47788
38263,24.7,60.42,4.927,273.5,35018.76106
38264,24.58,59.99,4.918,235.5,34884.95575
38265,24.65,59.75,4.923,246.6,35101.59292
38266,24.46,62.12,4.924,188.7,35273.62832
38267,24.29,63.72,4.928,123.4,35980.88496
38268,24.08,63.55,4.93,100.2,36885.66372
38269,24.08,64.82,4.925,110.1,38402.12389
38270,24.04,65.92,4.916,105.0,41435.04425
38271,23.88,66.99,4.955,70.8,44901.23894
38272,23.68,68.42,4.978,50.29,45780.53097
38273,23.37,70.6,4.932,27.17,45978.0531
38274,23.16,72.3,4.927,13.53,46035.39823
38275,22.94,74.9,4.924,5.852,46150.0885
38276,22.63,77.5,4.925,1.919,46201.06195
38277,22.35,79.1,4.925,0.263,46213.80531
38278,22.24,79.7,4.923,0.091,46041.76991
38279,22.16,80.6,4.925,0.113,46181.9469
38280,22.09,81.3,4.917,0.102,46252.0354
38281,22.04,81.8,4.919,0.121,46213.80531
38282,21.98,82.1,4.925,0.117,46016.28319
38283,21.97,82.4,4.925,0.139,45971.68142
38284,21.89,82.9,4.926,0.099,45500.17699
38285,21.76,83.3,4.926,0.088,45143.36283
38286,21.68,83.8,4.917,0.069,44372.38938
38287,21.63,84.0,4.923,0.077,43970.97345
38288,21.55,84.4,4.923,0.048,43473.9823
38289,21.42,84.7,4.915,0.073,43174.51327
38290,21.27,85.0,4.92,0.077,42753.9823
38291,21.22,85.3,4.92,0.077,42416.28319
38292,21.13,85.6,4.916,0.058,41804.60177
38293,20.98,85.5,4.919,0.084,41422.30088
38294,20.37,86.2,4.922,0.066,40657.69912
38295,20.14,86.2,4.921,0.08,39867.61062
38296,20.18,86.5,4.921,0.084,39001.06195
38297,20.47,86.6,4.921,0.073,37994.33628
38298,20.45,86.5,4.917,0.095,37095.9292
38299,20.3,86.5,4.919,0.084,36299.46903
38300,20.29,86.6,4.919,0.088,35445.66372
38301,20.46,86.7,4.917,0.084,34604.60177
38302,20.66,86.5,4.919,0.077,33954.69027
38303,20.69,86.3,4.922,0.084,33272.92035
38304,20.63,86.3,4.916,0.062,32361.76991
38305,20.69,86.0,4.917,0.073,31590.79646
38306,20.73,85.9,4.916,0.062,30800.70796
38307,20.83,85.9,4.917,0.073,30437.52212
38308,20.9,85.7,4.919,0.077,29672.92035
38309,21.0,85.5,4.919,0.08,29328.84956
38310,21.16,85.3,4.915,0.069,28780.88496
38311,21.16,84.8,4.916,0.058,28417.69912
38312,21.12,84.4,4.917,0.084,28099.11504
38313,21.25,84.2,4.918,0.066,27869.73451
38314,21.34,83.7,4.918,0.088,27627.61062
38315,21.4,83.7,4.919,0.091,27691.32743
38316,21.57,83.8,4.916,0.102,27245.30973
38317,21.65,83.6,4.917,0.062,27098.76106
38318,21.68,83.7,4.917,0.066,27079.64602
38319,21.67,83.9,4.917,0.062,27009.55752
38320,21.65,84.0,4.918,0.088,26818.40708
38321,21.67,84.0,4.921,0.102,26710.0885
38322,21.69,84.1,4.916,0.055,26340.53097
38323,21.64,84.0,4.916,0.069,26353.27434
38324,21.6,84.1,4.92,0.08,26346.90265
38325,21.57,84.3,4.918,0.073,26193.9823
38326,21.57,84.4,4.915,0.091,26346.90265
38327,21.58,84.4,4.914,0.077,25964.60177
38328,21.47,84.6,4.922,0.08,25977.34513
38329,20.83,83.9,4.918,0.062,26206.72566
38330,20.74,83.3,4.92,0.044,26021.9469
38331,20.92,81.9,4.92,0.066,26021.9469
38332,21.0,80.4,4.916,0.069,26614.51327
38333,21.05,79.1,4.919,0.062,26378.76106
38334,21.13,78.0,4.924,0.066,25977.34513
38335,21.14,76.8,4.917,0.062,25862.65487
38336,21.17,76.3,4.918,0.073,25582.30088
38337,21.22,75.8,4.918,0.102,24881.41593
38338,21.25,75.4,4.916,0.069,23415.9292
38339,21.21,75.0,4.917,0.091,22593.9823
38340,21.13,74.8,4.92,0.121,22039.64602
38341,20.93,74.9,4.917,0.066,21593.62832
38342,20.82,75.1,4.916,0.073,21364.24779
38343,20.74,75.2,4.921,0.113,21396.10619
38344,20.66,75.2,4.922,0.11,21440.70796
38345,20.61,75.5,4.917,0.26,21498.0531
38346,20.55,75.7,4.92,1.473,21975.9292
38347,20.52,76.1,4.917,4.109,22339.11504
38348,20.41,76.9,4.919,8.06,22600.35398
38349,20.34,77.7,4.917,13.16,23059.11504
38350,20.36,78.0,4.917,24.52,23409.55752
38351,20.39,78.3,4.918,44.3,23664.42478
38352,20.45,78.7,4.922,54.31,24206.0177
38353,20.49,79.2,4.918,44.87,24588.31858
38354,20.64,80.1,4.92,86.4,25059.82301
38355,21.19,79.9,4.92,178.5,25607.78761
38356,21.53,79.4,4.918,121.1,26359.64602
38357,21.74,79.4,4.919,224.8,27003.18584
38358,21.92,79.1,4.918,179.1,27646.72566
38359,22.18,79.0,4.919,158.6,28118.23009
38360,22.3,78.5,4.92,310.6,28838.23009
38361,22.09,78.1,4.917,160.4,29418.0531
38362,21.82,77.9,4.92,143.3,29927.78761
38363,21.95,78.1,4.92,190.3,30189.02655
38364,22.07,77.3,4.917,204.9,30838.93805
38365,22.22,77.0,4.916,213.4,31794.69027
38366,22.36,76.8,4.916,231.9,32196.10619
38367,22.67,76.5,4.918,269.3,32374.51327
38368,23.07,75.4,4.916,282.9,32578.40708
38369,23.01,73.5,4.922,350.8,32998.93805
38370,23.22,71.2,4.921,395.7,33241.06195
38371,23.48,69.52,4.925,288.6,33795.39823
38372,23.54,69.22,4.924,304.6,34018.40708
38373,23.7,69.36,4.923,667.9,33954.69027
38374,24.2,65.96,4.921,716.0,34069.38053
38375,24.31,65.06,4.925,573.8,34107.61062
38376,23.91,66.49,4.921,490.5,34082.12389
38377,24.02,65.06,4.926,397.3,34164.95575
38378,23.88,65.26,4.926,218.4,34451.68142
38379,23.86,65.19,4.918,235.9,34604.60177
38380,23.83,65.99,4.925,310.8,34387.9646
38381,23.81,66.26,4.926,479.8,34286.0177
38382,23.85,65.92,4.923,305.8,34540.88496
38383,23.9,65.12,4.926,327.1,34706.54867
38384,23.83,64.09,4.924,294.1,34706.54867
38385,23.86,64.65,4.924,310.8,34553.62832
38386,23.85,64.15,4.925,266.5,34515.39823
38387,23.77,64.15,4.927,298.3,34260.53097
38388,24.0,63.92,4.923,584.5,34012.0354
38389,23.97,62.45,4.924,406.0,34050.26549
38390,24.13,61.95,4.928,580.1,33769.9115
38391,24.52,60.99,4.929,693.9,33534.15929
38392,24.77,60.72,4.922,661.1,33260.17699
38393,24.72,60.95,4.919,630.3,33081.76991
38394,24.49,61.12,4.923,620.1,32846.0177
38395,24.53,61.79,4.928,601.2,33393.9823
38396,24.39,61.35,4.923,564.1,33387.61062
38397,24.33,61.59,4.927,557.7,33183.71681
38398,24.21,62.65,4.919,555.6,33132.74336
38399,24.13,63.12,4.919,524.8,32820.53097
38400,24.23,62.79,4.924,466.6,32266.19469
