,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows
47476,20.69,45.64,4.912,136.5
47477,20.54,46.57,4.914,131.1
47478,20.38,47.27,4.92,109.4
47479,20.23,48.21,4.925,89.1
47480,20.05,49.14,4.919,68.86
47481,19.91,50.08,4.39,49.5
47482,19.7,51.21,4.921,25.68
47483,19.42,51.78,4.921,13.19
47484,19.23,52.71,2.461,7.14
47485,18.94,54.58,0.081,2.916
47486,18.52,55.95,1.672,0.786
47487,18.19,58.05,0.75,0.205
47488,18.03,59.72,3.026,0.07
47489,17.87,60.92,4.921,0.084
47490,17.79,61.92,4.917,0.055
47491,17.72,62.55,4.917,0.048
47492,17.66,63.19,4.924,0.055
47493,17.62,63.52,4.922,0.04
47494,17.45,64.05,4.923,0.069
47495,16.87,65.29,1.022,0.059
47496,16.75,65.89,0.086,0.04
47497,16.76,67.29,0.08,0.048
47498,16.62,69.19,0.081,0.059
47499,16.28,71.1,0.082,0.048
47500,15.96,72.9,0.081,0.048
47501,15.72,73.8,0.081,0.037
47502,15.61,75.0,0.082,0.055
47503,15.74,74.8,0.082,0.059
47504,15.6,75.3,0.08,0.066
47505,15.41,75.7,0.082,0.044
47506,15.12,76.1,0.079,0.033
47507,14.89,76.4,0.079,0.04
47508,14.33,76.6,0.079,0.037
47509,13.85,76.8,0.078,0.048
47510,13.56,78.2,0.078,0.051
47511,13.38,78.8,0.082,0.08
47512,13.19,79.1,0.08,0.044
47513,13.33,79.0,0.079,0.066
47514,13.39,78.4,0.079,0.048
47515,13.39,78.6,0.078,0.044
47516,13.13,78.9,0.076,0.044
47517,12.84,79.7,0.082,0.037
47518,12.61,80.1,0.079,0.059
47519,12.28,80.6,0.081,0.055
47520,12.07,81.5,0.076,0.069
47521,12.01,81.8,0.08,0.044
47522,12.02,82.1,0.08,0.051
47523,12.04,81.8,0.079,0.069
47524,11.93,82.5,0.083,0.055
47525,12.0,82.8,0.08,0.062
47526,11.89,82.6,0.079,0.051
47527,11.66,83.3,0.081,0.059
47528,11.52,83.3,0.078,0.062
47529,11.43,83.2,0.078,0.04
47530,11.14,83.1,0.077,0.077
47531,10.73,84.0,0.078,0.04
47532,10.6,84.6,0.081,0.033
47533,10.53,84.9,0.084,0.044
47534,10.46,85.4,0.077,0.037
47535,10.55,85.4,0.077,0.059
47536,10.64,85.4,0.08,0.062
47537,10.65,85.3,0.081,0.059
47538,10.6,85.1,0.077,0.048
47539,10.5,85.1,0.079,0.055
47540,10.51,85.3,0.08,0.033
47541,10.47,85.2,0.079,0.044
47542,10.32,85.3,0.078,0.059
47543,10.23,85.4,0.08,0.044
47544,10.16,85.5,0.08,0.044
47545,10.14,85.8,0.077,0.051
47546,10.17,86.2,0.084,0.037
47547,10.16,86.3,0.086,0.055
47548,10.13,86.7,0.078,0.062
47549,10.06,87.0,0.084,0.04
47550,9.82,87.5,0.081,0.04
47551,9.86,87.6,0.08,0.037
47552,9.76,87.9,0.081,0.033
47553,9.52,88.7,0.083,0.04
47554,9.9,88.9,0.083,0.055
47555,9.5,88.4,0.082,0.051
47556,9.28,88.5,0.079,0.033
47557,9.16,88.5,0.079,0.04
47558,8.96,88.5,0.084,0.066
47559,8.78,88.4,0.08,0.055
47560,8.66,88.7,0.08,0.04
47561,8.67,88.6,0.08,0.048
47562,8.65,88.8,0.08,0.055
47563,8.68,88.7,0.082,0.051
47564,8.76,88.7,0.079,0.055
47565,8.62,88.6,0.081,0.051
47566,8.76,88.7,0.076,0.088
47567,9.01,88.5,0.079,0.399
47568,8.92,87.9,2.369,1.712
47569,8.74,88.1,4.918,4.682
47570,8.62,88.1,4.917,12.28
47571,8.38,88.7,4.916,31.94
47572,8.44,89.3,4.901,57.66
47573,8.85,89.3,0.53,86.7
47574,9.05,89.1,0.079,138.2
47575,9.11,89.3,0.078,173.6
47576,9.12,89.2,0.081,140.6
47577,8.71,89.3,0.081,87.8
47578,8.73,89.8,0.08,190.9
47579,9.1,89.8,0.077,268.6
47580,9.07,89.6,0.081,260.4
47581,9.04,90.0,0.084,287.1
47582,9.29,90.4,0.082,308.9
47583,9.75,90.6,0.083,351.6
47584,10.38,90.3,0.081,442.3
47585,10.73,89.7,0.08,396.2
47586,10.98,89.0,0.082,401.7
47587,11.58,88.3,0.08,408.2
47588,12.28,86.6,0.082,423.4
47589,13.08,84.8,0.082,436.2
47590,13.74,82.6,0.081,448.3
47591,14.22,80.3,0.08,461.1
47592,15.11,78.9,0.08,471.6
47593,16.53,77.5,0.079,475.8
47594,17.26,74.6,0.068,474.9
47595,17.83,72.6,0.069,483.0
47596,18.23,71.5,0.072,482.5
47597,18.46,69.3,0.072,486.1
47598,18.62,68.54,0.072,490.4
47599,18.6,66.17,0.075,453.1
47600,18.75,65.43,0.071,407.4
47601,18.95,64.06,0.072,494.2
47602,19.09,63.46,0.073,475.3
47603,18.9,63.16,0.071,466.1
47604,19.07,64.2,0.073,460.0
47605,19.14,63.03,0.075,361.9
47606,19.07,62.8,0.074,417.3
47607,19.18,62.83,0.074,432.8
47608,18.93,62.36,0.074,418.4
47609,18.9,61.46,0.073,391.6
47610,19.03,61.53,0.075,380.5
47611,19.13,60.33,0.075,359.1
47612,19.25,60.96,0.075,341.8
47613,19.23,61.23,0.072,322.9
47614,19.15,61.69,0.073,303.0
47615,19.08,61.26,0.071,279.7
47616,18.96,61.39,0.07,256.6
47617,18.97,61.13,0.071,233.7
47618,19.04,60.73,0.074,208.3
47619,18.89,61.53,0.072,183.8
47620,18.85,62.53,0.071,158.4
47621,18.71,64.02,0.072,135.5
47622,18.55,65.72,0.073,112.0
47623,18.44,67.02,0.071,89.4
47624,18.27,68.16,0.072,69.79
47625,18.13,69.09,4.7,50.42
47626,17.96,70.7,4.924,23.95
47627,17.65,71.3,4.922,10.96
47628,17.4,71.8,4.923,6.376
47629,17.03,72.0,4.927,2.849
47630,16.32,72.4,4.924,0.852
47631,15.7,73.5,4.925,0.198
47632,15.29,75.0,4.919,0.051
47633,15.16,76.0,4.918,0.084
47634,15.12,77.1,4.918,0.048
47635,15.05,77.3,2.213,0.044
47636,14.68,78.0,0.072,0.037
47637,14.28,78.6,0.076,0.051
47638,13.98,79.2,0.075,0.051
47639,13.78,79.4,0.074,0.062
47640,13.52,79.3,0.071,0.04
47641,13.24,79.3,0.073,0.066
47642,13.04,79.6,0.072,0.051
47643,12.97,79.4,0.071,0.069
47644,12.72,78.9,0.073,0.048
47645,12.71,78.9,0.072,0.066
47646,12.75,78.7,0.072,0.055
47647,12.57,78.4,0.075,0.048
47648,12.35,78.5,0.074,0.055
47649,12.31,78.7,0.075,0.037
47650,12.18,78.9,0.076,0.029
47651,12.18,78.7,0.074,0.055
47652,12.25,78.3,0.074,0.051
47653,12.4,78.5,0.072,0.037
47654,12.35,77.8,0.074,0.04
47655,12.06,78.9,0.075,0.033
47656,11.96,80.0,0.073,0.066
47657,12.03,80.2,0.076,0.059
47658,11.79,80.6,0.075,0.055
47659,11.71,81.8,0.071,0.037
47660,11.79,81.6,0.07,0.062
47661,11.73,81.6,0.071,0.073
47662,11.78,81.5,0.071,0.048
47663,11.71,82.9,0.073,0.048
47664,11.91,83.3,0.074,0.073
47665,12.03,83.3,0.071,0.04
47666,12.15,83.6,0.072,0.029
47667,12.24,85.9,0.071,0.04
47668,13.11,86.0,0.074,0.04
47669,12.4,85.4,0.074,0.059
47670,13.17,87.8,0.073,0.051
47671,13.95,86.4,0.071,0.022
47672,13.12,84.7,0.077,0.044
47673,12.42,85.7,0.074,0.066
47674,12.54,88.3,0.072,0.04
47675,13.29,88.0,0.074,0.069
47676,12.86,86.6,0.071,0.048
47677,12.43,87.2,0.075,0.073
47678,12.41,87.5,0.073,0.059
47679,12.36,87.6,0.071,0.033
47680,12.51,88.5,0.075,0.062
47681,12.41,88.2,0.075,0.022
47682,12.52,88.3,0.074,0.051
47683,12.73,88.5,0.073,0.044
47684,12.91,88.4,0.071,0.037
47685,13.83,89.9,0.067,0.055
47686,14.55,88.3,3.082,0.022
47687,14.77,87.5,4.913,0.011
47688,14.83,86.4,4.914,0.044
47689,14.87,85.6,4.913,0.055
47690,14.79,84.7,4.913,0.055
47691,14.69,83.7,4.915,0.08
47692,14.68,82.9,4.913,0.062
47693,14.81,82.3,4.913,0.044
47694,14.98,81.7,4.914,0.044
47695,14.99,80.9,4.914,0.062
47696,15.05,80.7,4.913,0.037
47697,15.16,80.2,4.912,0.04
47698,15.13,79.4,4.913,0.066
47699,15.2,78.9,4.911,0.048
47700,15.32,77.8,4.916,0.037
47701,15.3,77.0,4.912,0.044
47702,15.23,77.6,4.912,0.051
47703,15.27,77.6,4.91,0.029
47704,15.16,77.7,4.912,0.051
47705,14.83,79.1,4.912,0.044
47706,14.84,79.9,4.914,0.051
47707,15.23,79.6,4.912,0.044
47708,15.33,78.4,4.912,0.044
47709,15.45,77.8,4.913,0.044
47710,15.53,77.2,4.913,0.113
47711,15.66,76.7,4.912,0.699
47712,15.57,76.1,4.915,2.385
47713,15.48,76.9,4.915,5.78
47714,15.45,77.9,4.914,15.48
47715,15.51,78.3,4.918,25.57
47716,15.55,78.8,4.912,32.46
47717,15.58,79.0,4.913,49.15
47718,15.83,79.3,4.913,61.86
47719,16.45,78.2,4.916,136.2
47720,16.84,75.8,4.913,102.4
47721,17.07,73.9,4.915,165.3
47722,17.27,72.8,4.916,210.6
47723,17.41,71.1,4.915,208.9
47724,17.49,70.4,4.916,226.0
47725,17.7,68.49,4.916,292.3
47726,17.91,66.59,4.918,315.7
47727,18.05,64.79,4.918,326.5
47728,18.24,63.73,4.919,358.3
47729,18.34,62.49,4.922,378.3
47730,18.47,60.52,4.922,396.9
47731,18.55,60.12,4.921,413.6
47732,18.7,58.49,4.918,429.8
47733,18.75,57.09,4.925,444.2
47734,18.96,56.09,4.917,456.2
47735,19.13,54.82,4.917,467.9
47736,19.22,54.32,4.921,477.5
47737,19.28,54.38,4.923,485.6
47738,19.27,54.71,4.924,492.0
47739,19.29,55.32,4.922,496.6
47740,19.35,53.78,4.923,501.0
47741,19.39,55.49,4.92,501.7
47742,19.47,54.92,4.924,503.3
47743,19.56,54.65,4.921,504.2
47744,19.57,55.75,4.927,510.2
47745,19.55,55.79,4.92,502.5
47746,19.6,57.89,4.918,497.7
47747,19.55,60.42,4.924,489.8
47748,19.48,60.19,4.917,408.8
47749,19.44,62.36,4.921,407.3
47750,19.09,63.19,4.922,282.4
47751,18.96,63.16,4.923,264.8
47752,19.06,63.49,4.918,367.3
47753,18.98,63.59,4.918,280.7
47754,19.05,64.49,4.915,407.7
47755,19.11,63.39,4.917,397.4
47756,19.07,62.29,4.918,376.8
47757,19.17,62.35,4.919,350.0
47758,19.14,63.49,4.919,323.0
47759,19.19,63.09,4.921,306.0
47760,19.0,63.49,4.922,208.5
47761,18.72,63.42,4.921,143.3
47762,18.67,62.65,4.919,176.9
47763,18.66,62.62,4.921,209.0
47764,18.74,62.65,4.915,151.3
47765,18.6,62.92,4.915,148.1
47766,18.53,62.95,4.922,131.8
47767,18.51,62.55,4.919,111.7
47768,18.45,61.58,4.924,96.1
47769,18.35,61.12,4.923,65.53
47770,18.31,61.25,4.919,40.18
47771,18.21,61.58,4.918,13.48
47772,18.1,61.75,4.925,3.423
47773,18.06,61.72,4.924,1.218
47774,17.98,61.88,4.919,0.271
47775,17.9,61.78,4.923,0.08
47776,17.89,61.42,4.914,0.062
47777,17.86,61.45,4.923,0.059
47778,17.85,61.25,4.921,0.069
47779,17.89,61.78,4.923,0.077
47780,17.85,62.15,4.92,0.048
47781,17.88,62.71,4.924,0.051
47782,17.83,63.42,4.924,0.055
47783,17.82,63.89,4.922,0.048
47784,17.78,63.89,4.918,0.044
47785,17.77,64.25,4.922,0.04
47786,17.79,64.99,4.924,0.059
47787,17.77,65.55,4.921,0.084
47788,17.74,66.29,4.923,0.062
47789,17.7,66.35,4.922,0.055
47790,17.66,66.95,4.918,0.059
47791,17.58,67.52,4.918,0.051
47792,17.57,67.69,4.926,0.069
47793,17.51,69.56,4.921,0.069
47794,17.46,69.76,4.92,0.059
47795,17.47,70.3,4.923,0.062
47796,17.39,70.8,4.92,0.044
47797,17.38,70.8,4.921,0.04
47798,17.52,71.0,4.925,0.048
47799,17.49,71.2,4.922,0.048
47800,17.47,71.1,4.92,0.033
47801,17.44,69.46,4.923,0.062
47802,17.34,69.46,4.915,0.033
47803,17.37,68.75,4.922,0.051
47804,17.37,68.42,4.922,0.048
47805,17.39,68.05,4.921,0.044
47806,17.38,67.22,4.923,0.048
47807,17.37,66.59,4.924,0.059
47808,17.34,66.66,4.921,0.044
47809,17.35,65.99,4.921,0.059
47810,17.3,65.65,4.92,0.037
47811,17.25,65.92,4.921,0.059
47812,17.33,66.65,4.92,0.062
47813,17.29,67.09,4.921,0.048
47814,17.35,67.65,4.918,0.066
47815,17.33,68.69,4.919,0.048
47816,17.21,68.92,4.915,0.022
47817,17.19,68.69,4.918,0.048
47818,17.27,67.36,4.92,0.059
47819,17.24,66.89,4.918,0.048
47820,17.12,67.32,4.915,0.048
47821,17.04,67.92,4.915,0.029
47822,16.89,67.99,4.919,0.044
47823,16.92,67.72,4.917,0.051
47824,16.89,67.95,4.918,0.04
47825,16.89,67.99,4.917,0.048
47826,16.85,68.19,4.917,0.048
47827,16.85,68.02,4.916,0.037
47828,16.84,68.22,4.918,0.066
47829,16.89,68.16,4.922,0.073
47830,16.9,68.29,4.92,0.08
47831,16.88,68.72,4.917,0.033
47832,16.84,68.66,4.917,0.04
47833,16.62,68.79,4.917,0.059
47834,16.57,68.92,4.917,0.044
47835,16.67,70.2,4.921,0.091
47836,16.73,70.5,4.916,0.044
47837,16.71,70.3,4.919,0.059
47838,16.82,69.99,4.917,0.062
47839,16.88,70.0,4.915,0.048
47840,16.85,69.79,4.915,0.051
47841,16.89,68.62,4.914,0.029
47842,16.94,67.08,4.918,0.073
47843,17.0,66.35,4.919,0.044
47844,16.95,65.95,4.916,0.026
47845,16.94,65.12,4.918,0.04
47846,16.91,64.42,4.916,0.044
47847,16.93,64.12,4.917,0.077
47848,16.9,63.55,4.914,0.055
47849,16.95,63.35,4.915,0.055
47850,16.89,63.22,4.918,0.037
47851,16.73,64.52,4.914,0.059
47852,16.42,66.35,4.918,0.055
47853,16.26,67.72,4.92,0.073
47854,16.24,67.72,4.919,0.084
47855,16.23,67.02,4.918,0.227
47856,16.02,67.52,4.919,1.024
47857,15.86,67.39,4.92,3.694
47858,15.79,67.69,4.921,11.07
47859,15.69,67.99,4.919,20.83
47860,15.72,68.02,4.918,29.29
47861,15.81,68.02,4.922,36.22
47862,15.94,67.55,4.92,39.01
47863,16.04,67.42,4.921,29.07
47864,16.07,67.89,4.923,33.26
47865,16.08,67.89,4.921,56.55
47866,16.28,67.72,4.923,124.3
47867,17.02,66.59,4.922,193.3
47868,17.57,64.29,4.919,263.4
47869,17.8,63.52,4.924,288.6
47870,17.98,62.75,4.92,257.3
47871,18.1,61.82,4.917,234.4
47872,18.34,61.48,4.917,348.1
47873,18.52,61.28,4.925,301.7
47874,18.59,61.05,4.919,327.0
47875,18.69,60.55,4.92,347.4
47876,18.74,59.55,4.922,404.3
47877,18.84,58.45,4.921,366.2
47878,18.97,58.05,4.925,432.5
47879,19.0,57.08,4.925,367.6
47880,19.15,57.68,4.924,464.1
47881,19.44,55.95,4.924,433.0
47882,19.48,54.25,4.922,506.9
47883,19.51,54.01,4.924,505.4
47884,19.7,54.21,4.929,499.3
47885,19.9,55.38,4.923,471.5
47886,19.79,56.48,4.921,521.6
47887,19.69,57.08,4.922,507.9
47888,19.53,57.98,4.917,330.2
47889,19.34,58.51,4.92,505.5
47890,19.28,59.28,4.922,383.8
47891,19.0,59.75,4.922,264.8
47892,18.95,60.31,4.916,289.7
47893,18.72,61.38,4.923,296.3
47894,18.76,61.45,4.924,326.2
47895,18.81,61.95,4.923,465.6
47896,18.84,61.28,4.921,438.0
47897,18.88,61.35,4.918,386.9
47898,18.85,61.55,4.924,358.9
47899,18.85,61.22,4.918,350.1
47900,18.76,61.45,4.917,376.0
47901,18.86,62.32,4.919,349.9
47902,18.89,62.32,4.918,311.3
47903,18.81,61.82,4.921,284.2
47904,18.75,61.62,4.92,256.8
47905,18.73,61.82,4.92,237.5
47906,18.54,61.68,3.135,111.7
47907,18.45,62.38,0.074,96.8
47908,18.41,63.25,0.071,140.6
47909,18.39,63.68,0.071,130.2
47910,18.33,63.95,0.072,85.7
47911,18.24,64.81,0.073,44.08
47912,18.17,65.65,0.07,74.7
47913,18.04,66.85,0.072,52.48
47914,17.88,68.15,0.071,25.69
47915,17.69,69.25,0.071,11.59
47916,17.51,70.3,0.072,5.625
47917,17.38,70.9,0.07,2.213
47918,17.28,71.7,0.07,0.669
47919,17.15,72.6,0.071,0.132
47920,16.78,72.7,0.069,0.062
47921,16.0,73.2,0.073,0.044
47922,15.61,73.0,0.072,0.048
47923,15.23,73.2,0.071,0.059
47924,15.02,72.1,0.07,0.066
47925,14.79,72.2,0.072,0.044
47926,14.61,71.6,0.072,0.062
47927,14.38,71.7,0.072,0.069
47928,14.2,72.2,0.07,0.048
47929,14.06,72.2,0.07,0.066
47930,13.72,73.0,0.07,0.059
47931,13.66,73.2,0.073,0.029
47932,13.7,73.1,0.072,0.044
47933,13.77,72.7,0.07,0.059
47934,14.34,71.9,0.072,0.066
47935,15.05,69.29,0.072,0.051
47936,15.02,66.72,0.072,0.077
47937,14.74,70.2,0.072,0.051
47938,14.68,70.5,0.071,0.062
47939,14.48,69.31,0.071,0.037
47940,14.56,69.48,0.071,0.033
47941,14.58,68.45,0.072,0.048
47942,14.25,69.61,0.072,0.051
47943,14.24,69.85,0.074,0.033
47944,14.22,70.0,0.076,0.059
47945,13.91,71.5,0.071,0.048
47946,13.83,71.8,0.072,0.051
47947,13.86,72.5,0.07,0.062
47948,13.71,73.4,0.073,0.04
47949,13.41,73.3,0.073,0.04
47950,13.2,73.4,0.072,0.048
47951,13.02,74.2,0.072,0.029
47952,12.94,74.0,0.072,0.037
47953,12.73,74.5,0.073,0.044
47954,12.6,74.8,0.074,0.048
47955,12.53,75.3,0.072,0.026
47956,12.6,75.6,0.071,0.059
47957,12.62,75.6,0.072,0.051
47958,12.55,75.6,0.071,0.059
47959,12.45,75.7,0.073,0.033
47960,12.39,75.9,0.072,0.051
47961,12.38,75.8,0.071,0.051
47962,12.47,75.8,0.071,0.062
47963,12.49,75.4,0.072,0.051
47964,12.42,75.3,0.071,0.044
47965,12.28,75.2,0.073,0.037
47966,12.3,75.4,0.072,0.059
47967,12.3,75.5,0.07,0.062
47968,12.26,75.8,0.069,0.044
47969,12.24,76.7,0.074,0.04
47970,12.09,77.4,0.073,0.066
47971,12.03,78.1,0.072,0.04
47972,12.13,79.0,0.073,0.051
47973,12.38,79.0,0.071,0.059
47974,12.34,79.4,0.072,0.048
47975,12.35,79.8,0.073,0.033
47976,12.33,80.4,0.075,0.084
47977,12.36,81.2,0.072,0.051
47978,12.53,81.4,0.071,0.066
47979,12.27,80.8,0.08,0.055
47980,11.15,81.3,0.086,0.077
47981,10.9,81.2,0.079,0.044
47982,10.66,81.3,0.082,0.059
47983,10.54,81.5,0.083,0.077
47984,10.37,81.4,0.084,0.037
47985,10.25,81.7,0.078,0.059
47986,10.28,82.0,0.08,0.037
47987,10.19,81.9,0.079,0.051
47988,10.1,81.8,0.078,0.051
47989,9.9,81.9,0.083,0.062
47990,9.73,82.2,0.083,0.044
47991,9.68,82.5,0.082,0.069
47992,9.6,82.6,0.085,0.051
47993,9.53,83.1,0.083,0.059
47994,9.64,83.0,0.08,0.044
47995,9.59,83.0,0.08,0.044
47996,9.46,83.3,0.081,0.055
47997,9.65,83.5,0.082,0.044
47998,9.7,83.3,0.082,0.062
47999,9.62,83.2,0.081,0.355
48000,9.56,83.1,0.084,1.427
48001,9.51,82.9,0.085,3.669
48002,9.34,83.0,0.083,8.66
48003,9.31,83.1,0.078,26.68
48004,9.31,83.1,0.082,32.87
48005,9.3,83.1,0.082,58.77
48006,9.44,83.1,0.082,99.8
48007,9.8,83.0,0.085,106.7
48008,9.96,82.5,0.082,134.7
48009,10.11,82.1,0.083,162.8
48010,10.03,81.4,0.083,140.5
48011,10.18,81.3,0.081,163.2
48012,10.49,81.0,0.084,303.9
48013,10.99,80.4,0.082,319.9
48014,11.35,79.6,0.083,290.8
48015,11.94,78.7,0.085,327.9
48016,12.69,77.6,0.082,349.5
48017,13.76,76.7,0.093,364.1
48018,15.0,75.7,0.083,380.1
48019,15.73,72.1,0.072,392.2
48020,17.11,69.63,0.072,411.8
48021,17.68,66.36,0.071,426.0
48022,17.84,65.13,0.071,439.7
48023,18.04,65.23,0.073,452.7
48024,18.13,64.39,0.073,466.5
48025,18.34,63.96,0.072,469.1
48026,18.42,63.62,0.073,480.2
48027,18.55,63.16,0.073,486.2
48028,18.37,63.36,0.073,491.7
48029,18.57,63.02,0.074,492.9
48030,18.56,63.03,0.073,489.8
48031,18.66,62.86,0.076,487.2
48032,18.9,62.93,0.073,503.4
48033,18.89,62.19,0.073,464.4
48034,18.8,62.66,0.073,363.9
48035,18.64,63.26,0.073,437.5
48036,18.86,63.43,0.074,472.1
48037,18.73,63.76,0.072,451.4
48038,18.64,63.36,0.07,437.0
48039,18.56,64.06,0.071,419.8
48040,18.58,64.36,0.074,407.7
48041,18.74,64.03,0.075,393.5
48042,18.77,64.02,0.073,378.2
48043,18.82,63.93,0.071,330.2
48044,18.44,65.16,0.071,326.1
48045,18.5,65.22,0.072,295.8
48046,18.56,65.16,0.072,337.3
48047,18.5,65.46,0.072,293.8
48048,18.52,65.99,0.072,254.6
48049,18.35,66.62,0.072,228.7
48050,18.28,66.99,0.07,198.6
48051,18.23,67.46,0.07,188.3
48052,18.23,67.56,0.07,191.5
48053,18.11,67.99,0.072,168.6
48054,18.03,68.42,0.072,128.9
48055,17.83,69.59,0.071,67.43
48056,17.72,70.3,0.072,100.0
48057,17.61,70.8,0.071,30.3
48058,17.42,71.8,0.07,19.99
48059,17.28,72.5,0.071,9.11
48060,17.17,72.9,0.072,4.115
48061,17.08,73.4,0.072,2.59
48062,16.98,73.6,0.071,0.454
48063,16.87,74.3,0.069,0.146
48064,16.78,74.5,0.069,0.055
48065,16.71,74.7,0.072,0.08
48066,16.6,75.1,0.075,0.059
48067,16.56,75.2,0.074,0.051
48068,16.48,75.3,0.073,0.044
48069,16.06,76.2,0.071,0.033
48070,15.76,77.8,0.072,0.048
48071,15.96,77.9,0.065,0.037
48072,15.8,77.9,0.069,0.04
48073,15.43,78.6,0.071,0.029
48074,15.11,79.5,0.073,0.055
48075,14.85,80.4,0.07,0.051
48076,14.52,81.1,0.074,0.084
48077,14.22,81.9,0.071,0.059
48078,14.0,82.3,0.069,0.073
48079,13.76,83.5,0.072,0.029
48080,13.7,83.8,0.072,0.059
48081,13.65,83.9,0.071,0.048
48082,13.46,84.2,0.071,0.051
48083,13.25,84.7,0.071,0.04
48084,13.14,85.0,0.072,0.055
48085,13.07,85.1,0.071,0.044
48086,13.04,85.4,0.072,0.048
48087,13.0,85.5,0.073,0.044
48088,12.87,85.5,0.072,0.062
48089,12.71,85.6,0.073,0.048
48090,12.65,85.9,0.074,0.037
48091,12.65,85.9,0.074,0.051
48092,12.62,86.1,0.071,0.069
48093,12.63,86.2,0.071,0.066
48094,12.56,86.1,0.071,0.066
48095,12.21,85.9,0.073,0.029
48096,19.07,55.77,0.086,0.048
48097,18.99,56.7,0.08,0.066
48098,18.88,58.11,0.078,0.07
48099,18.78,58.98,0.08,0.04
48100,18.77,59.98,0.078,0.044
48101,18.65,60.51,0.08,0.029
48102,18.71,60.94,0.078,0.073
48103,18.83,61.58,0.077,0.051
48104,18.7,63.71,0.081,0.066
48105,18.53,65.12,0.077,0.07
48106,18.43,66.19,0.078,0.026
48107,18.31,66.72,0.078,0.044
48108,18.38,66.38,0.08,0.059
48109,18.41,65.31,0.078,0.044
48110,18.41,64.68,0.081,0.051
48111,18.27,64.84,0.078,0.048
48112,18.23,64.52,0.079,0.051
48113,18.01,65.82,0.083,0.033
48114,17.83,65.85,0.085,0.022
48115,17.71,66.45,0.081,0.026
48116,17.6,68.56,0.079,0.055
48117,17.41,69.56,0.079,0.033
48118,17.48,68.66,0.078,0.051
48119,17.61,66.79,0.079,0.048
48120,17.85,65.49,0.081,0.051
48121,18.12,61.45,0.082,0.055
48122,17.84,64.91,0.078,0.059
48123,17.7,64.41,0.08,0.062
48124,17.74,64.18,0.077,0.051
48125,17.55,65.45,0.076,0.029
48126,17.5,66.51,0.079,0.044
48127,17.37,68.52,0.079,0.055
48128,17.19,73.6,0.078,0.044
48129,16.77,75.9,0.081,0.044
48130,16.43,76.5,0.079,0.055
48131,16.26,77.3,0.082,0.018
48132,16.14,78.0,0.076,0.059
48133,15.94,79.6,0.081,0.055
48134,15.7,79.7,0.077,0.033
48135,15.6,79.6,0.08,0.04
48136,15.6,78.8,0.079,0.048
48137,15.69,78.5,0.08,0.033
48138,15.61,78.0,0.076,0.048
48139,15.51,77.9,0.078,0.026
48140,15.48,77.8,0.077,0.044
48141,15.49,77.7,0.081,0.07
48142,15.53,77.5,0.082,0.051
48143,15.44,78.0,0.081,0.282
48144,15.45,77.9,0.083,1.624
48145,15.39,78.0,0.077,4.939
48146,15.41,77.8,0.081,15.56
48147,15.46,76.5,0.079,36.77
48148,15.61,76.1,0.083,77.0
48149,15.7,75.3,0.08,92.1
48150,15.56,75.6,0.082,98.7
48151,15.63,75.1,0.083,128.4
48152,15.82,75.0,0.081,180.7
48153,15.99,73.7,0.082,178.1
48154,16.06,73.5,0.084,194.8
48155,16.28,73.1,0.081,237.0
48156,16.37,72.7,0.08,263.9
48157,16.5,73.3,0.084,291.1
48158,16.65,73.4,0.082,316.1
48159,16.78,71.8,0.078,333.2
48160,17.03,70.9,0.083,382.2
48161,17.54,67.62,0.079,466.4
48162,17.76,67.22,0.083,506.1
48163,17.79,67.28,0.084,500.9
48164,17.74,66.58,0.084,469.4
48165,17.81,66.22,0.085,479.9
48166,17.99,64.42,0.083,482.9
48167,18.62,60.81,0.084,505.0
48168,18.88,59.75,0.082,542.7
48169,19.03,59.48,0.084,533.0
48170,18.96,59.78,0.08,514.8
48171,18.91,60.58,0.083,512.1
48172,18.99,60.01,0.083,506.5
48173,19.02,59.91,0.084,503.6
48174,19.2,58.91,0.083,509.2
48175,19.39,58.67,0.082,509.8
48176,19.6,58.71,0.082,516.3
48177,19.27,59.91,0.08,499.0
48178,19.16,60.74,0.082,489.3
48179,19.17,60.71,0.085,481.6
48180,19.28,58.64,0.085,474.7
48181,19.27,57.37,0.085,462.3
48182,19.39,55.8,0.086,419.3
48183,19.27,57.57,0.084,400.4
48184,19.19,58.81,0.084,346.5
48185,18.91,59.21,0.083,188.5
48186,18.86,60.34,0.083,203.2
48187,18.82,61.01,0.085,212.5
48188,18.77,60.98,0.085,156.4
48189,18.63,61.91,0.082,62.55
48190,18.56,62.18,0.082,70.6
48191,18.47,62.21,0.083,40.07
48192,18.4,62.4,0.082,50.89
48193,18.36,62.71,0.08,48.47
48194,18.45,62.61,0.081,150.7
48195,18.56,62.31,0.082,133.3
48196,18.43,62.78,0.084,134.6
48197,18.41,62.67,0.084,131.0
48198,18.3,62.94,0.085,116.6
48199,18.2,63.31,0.084,98.2
48200,18.02,64.07,0.084,69.16
48201,17.73,64.97,0.084,43.11
48202,17.47,66.01,0.085,16.06
48203,17.18,66.84,0.085,7.69
48204,16.95,67.78,0.084,4.266
48205,16.77,68.65,0.083,1.826
48206,16.56,69.68,0.084,0.424
48207,16.36,70.9,0.08,0.062
48208,16.26,71.4,0.084,0.059
48209,16.21,71.6,0.084,0.044
48210,16.09,72.2,0.082,0.044
